Name, Length, Size, Real size, Real Size + b&w filter
v0v11,208.72,3537326,
v0v12,138.80542,2330362, 1691236
v0v13,57.26667,1315573,
v0v11v3,296.345,4847761,9122879 , 9127594
v0v12v3,226.43042,3640797,3792264 , 3796971
v0v13v3,144.89166,2626008,
